u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
21.27135,20.45465,20.15188,19.82292,20.42793,0.8167057,0.3027668,0.3289642,-0.6050091,GALAXY,STARFORMING,0.08146851,56449,1,1,0,1,211.80232180473,52.4454548148377
19.20568,18.20162,17.92538,17.80793,17.81299,1.004053,0.2762394,0.1174564,-0.005062103,STAR,F5,4.67866e-05,54833,1,1,0,1,17.157792142953,-9.7540559622225
22.11373,21.80786,21.81174,21.48909,21.89772,0.3058681,-0.003885269,0.3226509,-0.4086266,GALAXY,STARBURST,0.1395647,56991,1,1,0,1,138.946853354402,49.4727118814344
21.06585,20.73533,20.63489,20.46688,20.41987,0.330513,0.1004486,0.168005,0.04701042,QSO,BROADLINE,1.663844,57749,1,1,0,1,119.7007474836,45.9921262707962
21.31752,21.49635,20.94645,20.96848,21.36201,-0.1788254,0.5498943,-0.02202415,-0.3935394,QSO,BROADLINE,1.219571,58248,1,1,0,1,243.247689431834,53.3028870685846
23.39226,22.13371,20.61386,20.04086,19.77904,1.258554,1.51985,0.573,0.2618141,GALAXY,AGN,0.4091808,56389,1,1,0,1,187.036878993106,49.6117603514665
21.97779,21.32119,20.92699,21.72244,21.29463,0.6565971,0.3941936,-0.7954502,0.4278126,GALAXY,STARBURST,0.247402,56385,1,1,0,1,164.52757938307,52.8575267683485
21.43427,19.83223,19.69219,19.72023,19.57127,1.602034,0.1400414,-0.02804184,0.1489658,QSO,BROADLINE,3.000032,55363,1,1,0,1,210.576340944774,-1.77276199486187
21.34101,20.64071,20.66822,20.27331,20.46065,0.7002983,-0.02750969,0.3949127,-0.1873436,GALAXY,STARBURST,0.08659462,57870,1,1,0,1,215.740044244806,55.7467238311357
21.76872,21.13615,20.79333,20.40615,20.71351,0.6325722,0.3428192,0.3871803,-0.3073616,GALAXY,STARBURST,0.1834496,56572,1,1,0,1,41.5919823253655,-0.702619045104593
21.94238,20.96261,20.58783,20.26199,20.04312,0.9797764,0.3747787,0.3258343,0.2188721,GALAXY,STARBURST,0.1773019,58080,1,1,0,1,353.218927839186,0.726444350969191
